"Gender","Fingerprint","TimeUpx","W","H","leng","leng_sum","speed","Force","ForceUp","Rx","Ry","varX","varY","corrYX"
"m","25cec1be0ad4e3cc1c1645b763b824bb",558.68966,335.17242,707.86207,142.00866,4118.25096,0.28102,0.01583,0,0,0,7407.8811,2857.77408,-0.16539
"m","e8b1909cfafdf67875dc2f454f0c7228",81.5,360,640,125.20705,500.82818,0.38887,1,0,0,0,81,1035.1875,-0.94019
"m","31133c5452d40f21941ced13ae3407ca",190,320,534,100.04499,100.04499,0.52656,1,0,3.33334,3.33334,0,0,nan
"m","79822d43f322153d4507fbe7f0ab7def",1239.64286,360,640,146.42933,2050.01055,0.28036,1,0,0,0,112.12245,4746.12245,-0.40338
"m","4908a9f19f29cc94da6274521ccef896",186.62069,360,640,92.34952,2678.13603,0.4434,1,0,2.6523,2.6523,11398.76576,1799.59335,-0.03389
"m","322e6ec3a3e9fa1dc804656dcddf5d2b",1060.25,360,720,175.85574,703.42296,0.39297,0.24706,0,1.12383,1.12383,275.1875,11274.1875,-0.88619
"m","7c7a8c5ebca1cfc96d5bb9c660e19413",59.4,360,640,64.10733,320.53661,0.39583,1,0,0.55001,0.9,20.96,129.2,0.86475
"m","bf54001ceef71f1e88cc1e445ea54b4d",210.33334,360,640,101.47033,304.41098,0.48695,1,0,3.99567,3.99567,227.55556,2090.88889,0.5
"m","b772c631f4884690c5931b5ec4b768ce",2984,360,640,345.46945,2072.81668,0.22885,1,0,0.83244,1.24865,90.47223,1047.13889,-0.11687
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",211.88572,392,608,89.12428,3119.34969,0.23508,1,0,4.7734,4.7734,4270.52572,6492.73143,0.01618
"m","447b20f8a251bf40ee3d24252d5edb3c",66,360,640,43.48735,173.94939,0.24341,1,0,0.625,1.1875,216.5,438.25,-0.58436
"m","e8b1909cfafdf67875dc2f454f0c7228",189.20931,360,640,83.51649,3591.20901,0.42112,1,0,0,0,92.57221,920.95512,0.493
"m","cabe5f5b82159560257f9d4fdbddc5f8",673.8,360,640,236.20624,1181.03117,0.45505,1,0,0.8,0.8,1298.56,587.76001,0.61266
"m","a91d666c392527f58901e4e8944f6527",1296.5,360,640,99.55834,597.34999,0.1162,1,0,0.4476,0.4476,40,82.25,0.44167
"m","abc85bfff2377bff8c0a7f8258344e7d",378.3125,360,640,178.11977,2849.91626,0.58941,0.17868,0,0.81385,1.04694,481.96485,622.3086,0.02359
"m","bf54001ceef71f1e88cc1e445ea54b4d",146.58334,360,640,114.5297,1374.35638,0.80085,1,0,5.03621,5.03621,112.02084,69.30556,-0.58779
"m","e8b1909cfafdf67875dc2f454f0c7228",715,360,640,155.38529,932.31171,0.26578,1,0,0,0,67.55556,883.33334,-0.81531
"m","bf54001ceef71f1e88cc1e445ea54b4d",541.496,360,640,106.69904,13337.37946,0.3224,1,0,3.47224,3.47224,3433.8304,3116.23463,0.39771
"m","abc85bfff2377bff8c0a7f8258344e7d",186.5,360,640,78.23255,938.79058,0.32731,0.12811,0,0.64514,1.01973,1636.24306,2400.25,-0.76419
"m","152685b8afb39a0ba5d1b66d94b7521f",299.16667,360,760,120.45121,1445.41443,0.46319,0.10719,0,0,0,562.13889,1395.33334,-0.91477
"m","d5ca1271c9ff1ee049de7e97e07b9f7e",464.33334,320,570,205.84238,1235.05426,0.21591,1,0,5.93479,5.93479,2006.47223,6381.13889,-0.96728
"m","5a0f7a221b9230678bb72b7b46b1754c",297.77778,360,640,88.99376,3203.77509,0.44819,0.10959,0,0,0,1528.7122,756.02084,-0.61498
"m","eb464ac7419d9c9c36a59737471afe95",250.66667,360,640,173.37659,520.12976,0.70477,0.40001,0,0,0,146,600.88889,-0.99484
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",1849.33334,360,640,241.42621,1448.55725,0.14358,1,0,0,0,321.47223,3658.66667,0.78331
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",570.16667,320,570,215.92684,1295.56102,0.38439,1,0,0.3328,0.3328,304.58334,2187.22223,0.94993
"m","e8b1909cfafdf67875dc2f454f0c7228",329.66667,360,640,129.97884,3119.49204,0.38005,1,0,0,0,10568.85417,1476.5,0.66902
"m","79822d43f322153d4507fbe7f0ab7def",449.6,360,640,255.1776,1275.88796,0.13681,1,0,10.139,10.139,663.84001,13451.44,0.96531
"m","5a0f7a221b9230678bb72b7b46b1754c",456.75,360,640,55.4715,1109.42999,0.17282,0.15687,0,0,0,356.8475,562.95001,-0.91515
"m","e8b1909cfafdf67875dc2f454f0c7228",386.5,360,640,190.1932,1141.15917,0.51678,1,0,0,0,260.91667,1472.22223,0.01022
"m","4908a9f19f29cc94da6274521ccef896",203.34483,360,640,73.21216,4246.30508,0.32865,1,0,2.83744,2.83744,559.51725,638.9242,-0.21976
"m","abc85bfff2377bff8c0a7f8258344e7d",204.42858,360,640,59.54714,416.82998,0.29391,0.18376,0,0.89189,1.14162,316.9796,250.9796,0.36916
"m","72d8ea55004e0bfdf853f8b97972d24e",1897,360,640,199.45439,598.36317,0.26874,1,0,1.08334,1.08334,11.55556,108.22223,-0.94887
"m","2cdf449b319b948b9eea69c304528c94",1016.5,360,640,112.43601,674.61601,0.63973,1,0,0.5,0.5,191.22223,17201.80556,-0.2943
"m","152685b8afb39a0ba5d1b66d94b7521f",586.35715,360,760,88.91201,3734.30409,0.16105,0.04286,0,0,0,444.9025,3815.13379,-0.42178
"m","fb272cecb1604becf90b9d5c72be5887",974.95653,360,640,126.61343,2912.10875,0.23644,0.79949,0,0.10615,0.10615,2068.99811,5695.06239,0.76378
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",187.83334,360,640,124.67787,748.06721,0.21736,1,0,0,0,204.25,12804.47223,-0.27707
"m","72d8ea55004e0bfdf853f8b97972d24e",603.20001,360,640,94.12542,470.62706,0.21159,1,0,0.9,0.9,8.56001,712.24,-0.86985
"m","a8bb57a1bfdad3398a058986e4261708",610,360,640,243.40753,1460.44513,0.41274,1,0,0,0,128.91667,1296.66667,-0.23724
"m","31133c5452d40f21941ced13ae3407ca",492.4309,320,534,123.17666,15150.72854,0.29537,1,0,1.69648,1.69648,10338.5974,4096.77018,0.56417
"m","b772c631f4884690c5931b5ec4b768ce",340.9375,360,640,270.03599,4320.5758,0.85973,1,0,1.31108,1.56081,407.5586,1195.3086,-0.70633
"m","86509e8fef1e66689d055dcee1c6b457",368.11765,360,640,133.12751,2263.16755,0.28318,1,0,6.4342,6.4342,202.49827,1388.32526,-0.44322
"m","9bb87312ed05ffdb18391ea4a1c04896",0,320,570,110.65261,221.30522,0,1,0,6.65584,6.65584,0,0,nan
"m","eb464ac7419d9c9c36a59737471afe95",4419.16667,360,640,327.43091,1964.58544,0.08361,0.34641,0,0,0,2291.80556,18357.33334,0.41113
"m","bf54001ceef71f1e88cc1e445ea54b4d",665.69231,360,640,120.96021,11007.37862,0.51517,1,0,5.05496,5.05496,3673.73579,6533.0663,0.48413
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",911.03948,360,640,77.78458,5911.6276,0.12437,1,0.09211,0,0,1784.9839,3384.28169,-0.21109
"m","e8b1909cfafdf67875dc2f454f0c7228",165.66667,360,640,79.62055,477.72328,0.50149,1,0,0,0,694.47223,2221.88889,0.65177
"m","31133c5452d40f21941ced13ae3407ca",792.13462,320,534,81.73668,4250.30724,0.29539,1,0,3.17308,3.17308,713.98225,4092.05178,0.40186
"m","fb272cecb1604becf90b9d5c72be5887",330.85417,360,640,56.13029,2694.25387,0.19562,0.07705,0,0.42725,0.42725,69.8125,1382.125,-0.17504
"m","92b1faf84a9ded237c37269a9b3222ea",825,320,570,129.33567,2586.71328,0.18633,1,0,29.65176,29.65176,2998.72751,2349.7475,0.24197
"m","5a0f7a221b9230678bb72b7b46b1754c",600.60656,360,640,74.47483,4542.96462,0.21325,0.16169,0,0,0,613.73341,681.29589,0.83564
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",549.26316,360,640,94.13211,10731.0596,0.20737,1,0,0,0,8844.86335,5607.14351,0.66024
"m","5a0f7a221b9230678bb72b7b46b1754c",260.13158,360,640,33.87872,1287.39113,0.20816,0.02364,0,0,0,18.44322,309.88089,-0.41967
"m","31133c5452d40f21941ced13ae3407ca",625.32468,320,534,134.51915,10357.97379,0.48488,1,0,2.89178,2.89178,7346.24963,7473.73048,0.01175
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",394.37778,360,640,151.14708,6801.61849,0.38135,1,0,0,0,4574.95112,3377.81433,-0.07429
"m","c221b8c4c7a9eefd5ea0336ef9dfc1ec",1167,360,720,220.36931,2644.43163,0.17192,0.06582,0,0,0,418.85417,7463.24306,-0.42993
"m","b772c631f4884690c5931b5ec4b768ce",152.28572,360,640,59.29228,830.09186,0.39588,1,0,1.35568,1.60541,313.51531,373.94388,0.71204
"m","72d8ea55004e0bfdf853f8b97972d24e",1399.35715,360,640,132.59001,5568.78029,0.18783,1,0,0.85715,0.85715,795.6627,9716.6576,-0.1251
"m","72d8ea55004e0bfdf853f8b97972d24e",230.09091,360,640,132.9155,4386.2115,0.4782,1,0,0.9394,0.9394,275.38293,5056.81727,-0.37625
"m","31133c5452d40f21941ced13ae3407ca",841.7,320,534,110.46145,3313.84323,0.25807,1,0,2.96667,2.96667,9571.78223,2122.73889,-0.58177
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",209.40541,360,640,68.28467,2526.53251,0.31035,1,0,5.23082,5.23082,2043.91819,3335.10884,0.17373
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",238.5,360,640,28.77139,57.54278,0.16475,1,0,0,0,6.25,841,-1
"m","bf54001ceef71f1e88cc1e445ea54b4d",1112.75,360,640,99.01776,2376.4261,0.10892,1,0,2.86148,2.86148,863.35938,3714.8316,0.55924
"m","e8b1909cfafdf67875dc2f454f0c7228",157.9,360,640,96.01113,960.11129,0.70926,1,0,0,0,145.69001,3372.96001,-0.30054
"m","e8b1909cfafdf67875dc2f454f0c7228",295.08824,360,640,114.56143,3895.08852,0.45276,1,0,0,0,1543.97232,3766.86938,0.38475
"m","92b1faf84a9ded237c37269a9b3222ea",387.52174,320,570,102.23659,2351.44154,0.50535,1,0,7.74103,7.74103,66.33649,164.47259,-0.12472
"m","31133c5452d40f21941ced13ae3407ca",407.46429,320,534,71.7364,2008.6192,0.25316,1,0,2.08334,2.08334,76.26531,1010.45281,-0.10452
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",529.25,320,570,186.78958,747.1583,0.40388,1,0,1.49757,1.49757,121.25,3704.6875,-0.67832
"m","31133c5452d40f21941ced13ae3407ca",785.42057,320,534,121.54061,13004.84448,0.2374,1,0,2.37384,2.37384,523.52223,4254.43987,-0.26673
"m","0d7dbdec5e31d92abbe34b627f3491ff",234.18182,360,640,149.67428,1646.41704,0.87966,1,1,3.51516,3.51516,242.26447,3580.14877,-0.63388
"m","79822d43f322153d4507fbe7f0ab7def",155.02778,360,640,68.81744,2477.42779,0.37688,1,0,0,0,514.54553,2422.17284,0.33498
"m","31133c5452d40f21941ced13ae3407ca",21.42858,320,534,57.02853,399.1997,0.06102,1,0,3.14286,3.14286,49.38776,9.67347,-0.23715
"m","6a551501d09d4c83bab793f1af5442d4",0,360,640,183.0683,1098.40976,0,1,1,0.16667,0.16667,0,0,nan
"m","92b1faf84a9ded237c37269a9b3222ea",2797.81819,320,570,214.33098,2357.64078,0.15654,1,0,11.0729,11.0729,61.83472,6879.86777,-0.94916
"m","4908a9f19f29cc94da6274521ccef896",975,360,640,140.34983,1543.84811,0.25271,1,0,3.36,3.36,912.33058,9596.61158,-0.75373
"m","31133c5452d40f21941ced13ae3407ca",1300.22223,320,534,239.68407,2157.15658,0.37642,1,0,2.37038,2.37038,2597.06173,2072.0247,-0.41326
"m","15f924a1badbbbc0a475810621adc93a",177,360,640,80.46254,482.77522,0.44287,1,0,6.03512,6.03512,291.80556,1673.22223,0.05717
"m","abc85bfff2377bff8c0a7f8258344e7d",2668.11112,360,640,163.80247,2948.44442,0.13209,0.19935,0,1.08216,1.20703,28.09877,450.69136,0.1836
"m","51c20ccb885ad63ecea7b1f2ab8a9e7f",315.5,360,640,118.28503,709.71017,0.38768,1,0,0,0,296.91667,3203.80556,-0.23744
"m","4f7084bb675303390e19ae233233186a",249.83334,360,720,35.83535,860.04838,0.14582,0.24706,0,0.92612,0.92612,97.5816,201.49306,-0.70248
"m","eb464ac7419d9c9c36a59737471afe95",1030.16667,360,640,250.14121,3001.6945,0.25244,0.34314,0,0,0,191.47223,1229.66667,0.04723
"m","3fbe2520db838b3f1d7943dee4b879d9",1509.16667,393,786,326.65265,3919.83172,0.21906,1,0,0.34849,0.4697,878.74306,5311.38889,-0.54475
"m","abc85bfff2377bff8c0a7f8258344e7d",527.35715,360,640,115.77785,4862.66965,0.35615,0.16462,0,0.7373,0.93946,1428.68991,8183.77155,0.5573
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",519.36364,360,640,139.49146,1534.406,0.33816,1,0,0,0,4414.69422,4090.72728,-0.36302
"m","92b1faf84a9ded237c37269a9b3222ea",1577.2,320,570,148.55536,742.77676,0.12175,1,0,11.8474,11.8474,43.84001,4835.60001,-0.15898
"m","fb272cecb1604becf90b9d5c72be5887",449.35417,640,360,81.51615,3912.77502,0.29139,1,0,0,0,324.72874,731.1875,0.36713
"m","e8b1909cfafdf67875dc2f454f0c7228",521.86171,360,640,115.26286,10834.70826,0.28872,1,0,0,0,398.02185,5725.25442,0.19611
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",129.16667,360,640,66.5763,798.9155,0.39666,1,0,0,0,90.08334,576.97223,0.09102
"m","4908a9f19f29cc94da6274521ccef896",784.83334,360,640,194.65403,2335.84829,0.62055,1,0,3.68351,3.68351,4112.47223,6818.88889,0.22806
"m","92b1faf84a9ded237c37269a9b3222ea",403.20755,320,570,123.16884,6527.94827,0.31003,1,0,5.84584,5.84584,726.53187,3642.17516,0.14954
"m","4f7084bb675303390e19ae233233186a",1173.94958,360,720,65.15042,7752.89992,0.07101,0.24706,0,0.92131,0.92131,39.99944,485.99647,-0.70857
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",532.81819,360,640,223.15276,2454.68031,0.46311,1,0,7.37836,7.37836,181.10744,3289.63637,0.0927
"m","4908a9f19f29cc94da6274521ccef896",201.77778,360,640,75.68417,1362.31503,0.29167,1,0,4.5645,4.5645,1683.55556,1898.46914,-0.7742
"m","4f7084bb675303390e19ae233233186a",296.25,360,720,172.8229,2073.87478,0.71836,0.24706,0,0.74922,0.74922,609.85417,1029.40973,-0.41147
"m","4908a9f19f29cc94da6274521ccef896",328,360,640,414.13283,414.13283,1.26261,1,0,8.49079,8.49079,0,0,nan
"m","4f7084bb675303390e19ae233233186a",1674.5,360,720,255.49895,3065.98733,0.25499,0.24706,0,0.93653,0.93653,183.5,5516.30556,-0.53655
"m","6aff30e2b08df87c92ebb5b5f996ec23",255.66667,360,640,135.12831,810.76983,0.53919,0.1325,0,6.61782,6.61782,132.22223,695.22223,-0.06853
"m","bf54001ceef71f1e88cc1e445ea54b4d",615.16667,360,640,288.41429,1730.48574,0.43698,1,0,4.70324,4.70324,1831.58334,815.47223,0.0238
"m","b9aa8f53828039f4d7d392c539e2aca9",9469.41667,962,601,196.29863,2355.58351,0.01627,1,0,2.31377,1.8135,752.22223,5749.72223,0.86735
"m","e687a276ff81904dce49e6c8c190ba5f",484.07693,960,600,115.48394,1501.29122,0.26076,0.08789,0,0,0,4613.30178,278.71006,-0.60982
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",833.45455,360,640,176.2225,1938.44742,0.23553,1,0,6.8562,6.8562,508.99174,4590.69422,0.40912
"m","31133c5452d40f21941ced13ae3407ca",156.36364,456.18182,397.81819,67.25576,739.81326,0.3548,1,0,3.87879,3.87879,52045.68596,2788.5124,-0.93265
"m","5a0f7a221b9230678bb72b7b46b1754c",759.25491,360,640,103.8015,5293.87606,0.17913,0.02861,0,0,0,8236.18916,8839.34564,0.8432
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",358.22223,360,640,133.46277,8408.15419,0.47723,1,0,5.25621,5.25621,17619.677,5524.34367,-0.24261
"m","fb272cecb1604becf90b9d5c72be5887",977.33334,360,640,55.51566,333.09392,0.05173,0.11896,0,0.8545,0.8545,198.25,463.25,-0.97096
"m","4908a9f19f29cc94da6274521ccef896",1671.13044,360,640,236.34483,5435.93108,0.2447,1,0,3.27906,3.27906,7058.24575,2728.23063,-0.1923
"m","5a0f7a221b9230678bb72b7b46b1754c",231.97059,360,640,60.82974,2068.21115,0.39058,0.10889,0,0,0,5565.01817,3718.60987,-0.58094
"m","bf54001ceef71f1e88cc1e445ea54b4d",173.0625,360,640,63.17284,1010.76533,0.27758,1,0,2.80946,2.80946,192.10938,2019.08985,-0.26865
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",0,360,640,222.12159,444.24318,0,1,0,5.9935,5.9935,0,0,nan
"m","4908a9f19f29cc94da6274521ccef896",378.5,360,640,67.80817,135.61634,0.27742,1,0,3.62108,3.62108,4,0,nan
"m","b694fa75973457e0302691081309aa19",1218.81482,360,640,95.31417,2573.48246,0.18309,0.68102,0,0.84168,0.84168,2099.85186,1137.20988,-0.03144
"m","2cdf449b319b948b9eea69c304528c94",273.8,360,640,85.43065,2990.07263,0.26724,1,0,0.32858,0.32858,1037.47266,5022.22531,-0.59124
"m","a8bb57a1bfdad3398a058986e4261708",960,360,640,239.28315,1435.69887,0.35552,1,0,0,0,324.13889,898.33334,-0.69741
"m","cabe5f5b82159560257f9d4fdbddc5f8",537.5,360,640,380.70592,761.41183,0.71041,1,0,1,1,4,25,-1
"m","abc85bfff2377bff8c0a7f8258344e7d",2597.58824,360,640,132.60341,2254.25784,0.25128,0.18824,0,1.08706,1.1752,1079.40485,3531.16263,-0.39245
"m","a91d666c392527f58901e4e8944f6527",221.83334,360,640,144.03047,1728.36555,0.67354,1,0,0.53915,0.53915,383.24306,275.1875,-0.02495
"m","b772c631f4884690c5931b5ec4b768ce",172.19445,360,640,104.03035,3745.09247,0.55451,1,0,1.12379,1.42901,325.90973,2415.1196,-0.04477
"m","4f7084bb675303390e19ae233233186a",69.5,360,720,46.54702,279.28212,0.35089,0.24706,0,1.20708,1.20708,136.22223,156.47223,0.32155
"m","5a0f7a221b9230678bb72b7b46b1754c",585.42858,360,640,84.2367,1179.31379,0.25367,0.17199,0,0,0,316.83674,1599.91837,-0.97509
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",141,360,640,108.14365,216.2873,0.76592,1,0,0,0,2.25,110.25,1
"m","abc85bfff2377bff8c0a7f8258344e7d",195.57143,360,640,45.29666,1268.30633,0.26257,0.17059,0,0.67784,0.90081,31.89286,1688.2296,-0.02939
"m","31133c5452d40f21941ced13ae3407ca",418.12821,320,534,119.4988,4660.45312,0.17047,1,0,5.76069,5.76069,7072.24853,5246.27351,0.65022
"m","e8b1909cfafdf67875dc2f454f0c7228",210.70115,360,640,76.22441,6631.52307,0.36047,1,0.02299,0,0,10831.49505,19679.32885,0.74894
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",195,360,640,191.7179,575.15368,1.00954,1,0,5.32756,5.32756,27.55556,251.55556,-0.89148
"m","4908a9f19f29cc94da6274521ccef896",271.64706,360,640,105.00407,1785.06917,0.50047,1,0,2.96737,2.96737,69.5917,531.51558,0.03746
"m","cabe5f5b82159560257f9d4fdbddc5f8",3126.33334,360,640,341.6713,1025.01388,0.00885,1,0,1,1,0,0,nan
"m","abc85bfff2377bff8c0a7f8258344e7d",375.5,360,640,145.83573,2625.04307,0.44196,0.19826,0,0.83244,1.48451,179.58334,2263.76544,-0.23226
"m","4908a9f19f29cc94da6274521ccef896",37.5,360,640,76.97565,307.90259,0,1,0,16.16996,16.16996,946.6875,2961.1875,0.79768
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",412.65,360,640,159.94115,3198.82283,0.48133,1,0,4.47015,4.47015,1124.8875,9957.99,0.88685
"m","75ed6c2422b2c58b5e85aa9f9bceaccc",263.38889,437.77778,562.22223,103.86307,1869.53526,0.23458,0.0719,0,0.42047,0.42047,9965.54321,6948.34877,-0.95023
"m","322e6ec3a3e9fa1dc804656dcddf5d2b",112.25,360,720,130.87237,523.48947,0.30294,0.24706,0,0.93653,0.93653,15.6875,17.6875,-0.61909
"m","7c7a8c5ebca1cfc96d5bb9c660e19413",335.6,360,640,93.73569,468.67844,0.64834,1,0,0.5,0.9,34.64001,3186.56001,-0.26763
"m","4908a9f19f29cc94da6274521ccef896",223.77778,360,640,99.82643,898.43781,0.45197,1,0,3.55171,3.55171,456.09877,198.22223,0.50294
"m","86509e8fef1e66689d055dcee1c6b457",390,360,640,132.84232,3188.21546,0.3172,1,0,5.20269,5.20269,155.78994,2411.8316,0.38512
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",215.85715,360,640,142.29893,996.09248,0.73285,1,0,7.06377,7.06377,208.81633,56,0.42671
"m","eb464ac7419d9c9c36a59737471afe95",949,360,640,233.45236,233.45236,0.246,0.29412,0,0,0,0,0,nan
"m","31133c5452d40f21941ced13ae3407ca",453.91781,320,534,107.96096,7881.14984,0.35543,1,0,3.37443,3.37443,502.58923,3405.62845,0.02048
"m","7c7a8c5ebca1cfc96d5bb9c660e19413",860.125,360,640,263.99797,2111.98376,0.4743,1,0,0.625,1.0625,250.23438,1816.35938,0.64646
"m","abc85bfff2377bff8c0a7f8258344e7d",2967.47059,360,640,138.40312,2352.85303,0.08314,0.16725,0,0.74919,0.94016,189.39793,1795.73703,-0.56317
"m","e8b1909cfafdf67875dc2f454f0c7228",261.21519,360,640,71.97184,5685.7753,0.37071,1,0,0,0,10393.52797,11538.75918,-0.88221
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",3049.83334,320,570,144.38962,866.33768,0.27201,1,1,0.3328,0.3328,166.80556,1712,-0.06674
"m","bf54001ceef71f1e88cc1e445ea54b4d",289.575,360,640,137.60311,11008.24817,0.51141,1,0,3.97382,3.97382,3199.31235,2212.8736,-0.24937
"m","7c7a8c5ebca1cfc96d5bb9c660e19413",1341,360,640,282.85523,1414.27615,0.36898,1,0,0.85,1.15,681.04001,621.76001,-0.71661
"m","abc85bfff2377bff8c0a7f8258344e7d",864.61112,546.66667,453.33334,222.10553,3997.89939,0.29721,0.1719,0,0.91568,0.88793,8706.22223,12828.13581,0.86903
"m","31133c5452d40f21941ced13ae3407ca",192.17648,320,534,102.78484,1747.34214,0.21617,1,0,3.07844,3.07844,30.59516,228.33911,-0.27364
"m","eb464ac7419d9c9c36a59737471afe95",903.87805,360,640,88.18289,3615.49844,0.16144,0.3496,0,0,0,744.77454,2047.5003,-0.36812
"m","c221b8c4c7a9eefd5ea0336ef9dfc1ec",1262.33334,360,720,126.11467,6053.50386,0.19692,0.07279,0,0,0,8175.57639,2218.37327,0.82658
"m","bf54001ceef71f1e88cc1e445ea54b4d",177.36364,360,640,81.44182,895.86,0.54546,1,0,2.5427,2.5427,404.42976,1094.14877,-0.92425
"m","cabe5f5b82159560257f9d4fdbddc5f8",53.83334,360,640,216.07641,1296.45843,0.12995,1,0,0.5,0.5,0,0,nan
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",952.9091,320,570,198.22374,2180.46111,0.24919,1,0,0.3328,0.3328,129.28926,3297.45455,0.21359
"m","5a0f7a221b9230678bb72b7b46b1754c",431,360,640,102.55573,205.11146,0.25736,0.02157,0,0,0,25,196,1
"m","4908a9f19f29cc94da6274521ccef896",773.9,360,640,156.55622,1565.56219,0.18116,1,0,3.02173,3.02173,101.04,738.36001,-0.49491
"m","152685b8afb39a0ba5d1b66d94b7521f",328.33334,360,760,164.82254,988.93519,0.51297,0.06994,0,0,0,341.33334,1057.47223,0.02913
"m","86509e8fef1e66689d055dcee1c6b457",847.5,360,640,205.90658,1235.43947,0.30411,1,0,6.49296,6.49296,1158,1047.55556,-0.87585
"m","4f7084bb675303390e19ae233233186a",301.07318,360,720,101.44496,4159.24305,0.24444,0.24706,0,1.18779,1.18779,1350.2677,4516.02737,-0.18763
"m","4f7084bb675303390e19ae233233186a",1418.33334,360,720,117.31702,1407.80413,0.18978,0.24706,0,1.04059,1.04059,771.08334,13391.57639,-0.33532
"m","79822d43f322153d4507fbe7f0ab7def",739.86957,360,640,134.76637,3099.62636,0.25491,1,0,8.71881,8.71881,890.21551,1199.81853,0.69856
"m","c221b8c4c7a9eefd5ea0336ef9dfc1ec",343.45455,720,360,114.22962,1256.52581,0.38282,0.08233,0,0,0,24554.33058,252.08265,0.54274
"m","eb464ac7419d9c9c36a59737471afe95",179.60715,360,640,69.1099,1935.07708,0.39514,0.37451,0,0,0,85.89159,1447.95919,0.37386
"m","152685b8afb39a0ba5d1b66d94b7521f",440.66667,360,760,300.85247,1805.11481,0.68676,0.05229,0,0,0,623.33334,5473.33334,0.4509
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",535.33334,593.33334,406.66667,161.1532,966.91919,0.3354,1,0,0,0,5264,3475.66667,-0.72747
"m","7c7a8c5ebca1cfc96d5bb9c660e19413",170.8,360,640,61.54658,923.19861,0.33539,1,0,0.8,1.11667,213.18223,6397.17334,-0.13391
"m","cabe5f5b82159560257f9d4fdbddc5f8",883,360,640,447.2528,1341.75838,0.50745,1,0,0.75,0.75,104.22223,1396.22223,-0.95654
"m","4f7084bb675303390e19ae233233186a",332.36667,360,720,119.85616,3595.68467,0.32495,0.24706,0,1.36525,1.36525,6967.29889,6341.04889,0.96401
"m","152685b8afb39a0ba5d1b66d94b7521f",139.29488,320,676,40.54421,3162.44808,0.30521,0.00393,0,0,0,61.83317,280.10208,-0.32801
"m","79822d43f322153d4507fbe7f0ab7def",231.81819,360,640,117.60238,1293.62612,0.51629,1,0,0,0,347.33885,1227.35538,-0.07928
"m","4908a9f19f29cc94da6274521ccef896",87.83334,360,640,79.33113,475.98675,0.31829,1,0,2.83027,2.83027,5.55556,2115.22223,0.98142
"m","322e6ec3a3e9fa1dc804656dcddf5d2b",0,360,720,196.62147,393.24293,0,0.24706,0,0.24974,0.24974,0,0,nan
"m","31133c5452d40f21941ced13ae3407ca",229.33334,320,534,123.55702,1112.01311,0.56647,1,0,3.62963,3.62963,42.54321,611.50618,0.2454
"m","bf54001ceef71f1e88cc1e445ea54b4d",360.33334,360,640,176.69371,2120.32442,0.61531,1,0,3.26729,3.26729,699.05556,1837.97223,-0.59566
"m","7c7a8c5ebca1cfc96d5bb9c660e19413",76.875,360,640,68.00394,544.03148,0.30339,1,0,0.65625,1,100.6875,1845.23438,-0.83468
"m","a91d666c392527f58901e4e8944f6527",693.36364,360,640,61.65354,678.18887,0.18516,1,0,0.24415,0.24415,71.17356,256.80992,0.4943
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",776.8,320,570,201.5877,6047.63085,0.23871,1,0,0.3328,0.3328,1297.31667,1053.15667,0.30461
"m","72d8ea55004e0bfdf853f8b97972d24e",870.66667,360,640,251.08679,4519.56211,0.28135,1,0,0.86112,0.86112,374.34877,8666.76544,-0.20917
"m","fb272cecb1604becf90b9d5c72be5887",632.76471,360,640,106.12236,1804.08,0.34322,1,0,0,0,637.19032,1454.38063,0.27409
"m","52cfadb9189503fe1f40322f8761c2cf",819.66667,360,640,76.51412,688.62703,0.25895,1,0,0.79573,1.09181,93.58025,1254.66667,-0.80504
"m","abc85bfff2377bff8c0a7f8258344e7d",669.88889,453.33334,546.66667,132.65962,4775.74603,0.2715,0.18062,0,0.96424,1.02667,12388.85417,5223.80479,0.95956
"m","57b646db08cdf8546b1dd4c8c7500b84",161.71429,360,640,132.58365,928.08553,0.8629,1,1,10.09619,10.09619,868.40817,2613.38776,-0.95383
